Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code
GS01P12BWD0004,,PC10,0,IDC Indefinite Delivery Contract,"($3,216.88)",29-Jan-13,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PC12,0,IDC Indefinite Delivery Contract,"$12,679.04 ",28-Mar-13,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PC17,0,IDC Indefinite Delivery Contract,"$14,429.52 ",27-Mar-14,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PO14,0,IDC Indefinite Delivery Contract,"$998,999.00 ",30-Apr-13,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PO18,0,IDC Indefinite Delivery Contract,"$849,751.88 ",30-Apr-14,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS06,0,IDC Indefinite Delivery Contract,$0.00 ,28-Sep-12,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS07,0,IDC Indefinite Delivery Contract,"$75,546.56 ",28-Sep-12,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS16,0,IDC Indefinite Delivery Contract,"($35,741.03)",31-Oct-13,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS19,0,IDC Indefinite Delivery Contract,"($163,953.60)",17-Sep-14,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS20,0,IDC Indefinite Delivery Contract,"$49,959.36 ",13-Aug-14,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS21,0,IDC Indefinite Delivery Contract,"$1,598.56 ",29-Dec-14,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS22,0,IDC Indefinite Delivery Contract,$973.68 ,2-Apr-15,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS23,0,IDC Indefinite Delivery Contract,"($63,587.92)",20-Apr-15,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS24,0,IDC Indefinite Delivery Contract,$870.96 ,20-Apr-15,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS25,0,IDC Indefinite Delivery Contract,"$436,269.44 ",28-May-15,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS26,0,IDC Indefinite Delivery Contract,"($118,546.56)",6-Jan-16,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P12BWD0004,,PS27,0,IDC Indefinite Delivery Contract,"($55,125.88)",26-Jan-16,,4740,PUBLIC BUILDINGS SERVICE,GSA/PBS NEW ENGLAND REGION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,DIAMONDHEAD,MS,395253237,,,NXCLKY2JCQM4,NXCLKY2JCQM4,PATRIOT TECHNOLOGIES LLC,PATRIOT TECHNOLOGIES LLC,
GS01P16BWC7012,,0,0,DCA Definitive Contract,"$628,454.00 ",30-Jun-16,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,
GS01P16BWC7012,,PA02,0,DCA Definitive Contract,$0.00 ,8-Dec-16,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,
GS01P16BWC7012,,PO07,0,DCA Definitive Contract,"$547,888.16 ",21-Jul-17,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PO11,0,DCA Definitive Contract,"$621,411.60 ",31-Jul-18,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PO14,0,DCA Definitive Contract,"$693,675.60 ",15-Jul-19,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PO17,0,DCA Definitive Contract,"$701,896.24 ",17-Jun-20,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS01,0,DCA Definitive Contract,"$38,228.96 ",12-Oct-16,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,
GS01P16BWC7012,,PS03,0,DCA Definitive Contract,"$42,842.80 ",22-Dec-16,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,
GS01P16BWC7012,,PS05,0,DCA Definitive Contract,"$42,842.80 ",31-Mar-17,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS06,0,DCA Definitive Contract,"$13,841.52 ",27-Jun-17,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS08,0,DCA Definitive Contract,"$158,188.80 ",27-Jul-17,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS09,0,DCA Definitive Contract,"$130,721.92 ",28-Sep-17,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS10,0,DCA Definitive Contract,"$14,578.72 ",8-Nov-17,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS12,0,DCA Definitive Contract,"$82,020.74 ",21-Sep-18,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS13,0,DCA Definitive Contract,$0.00 ,18-Apr-19,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS15,0,DCA Definitive Contract,"($8,386.63)",22-Aug-19,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS16,0,DCA Definitive Contract,$0.00 ,31-Jan-20,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS18,0,DCA Definitive Contract,"($174,861.31)",19-Aug-20,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS19,0,DCA Definitive Contract,"($8,294.90)",11-Sep-20,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS20,0,DCA Definitive Contract,"$42,232.08 ",28-Jun-21,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS21,0,DCA Definitive Contract,"$1,710.72 ",10-Aug-21,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS01P16BWC7012,,PS23,0,DCA Definitive Contract,"($266,043.47)",20-Dec-21,,4740,PUBLIC BUILDINGS SERVICE,R1 ACQ MANAGEMENT DIVISION,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,FORT WORTH,TX,761648966,,,SYYYBAUWMQG3,SYYYBAUWMQG3,GEMINI TECH SERVICES,GEMINI TECH SERVICES LLC,4KDP9
GS04P16EXC7111,,0,0,DCA Definitive Contract,"$31,471.00 ",10-May-16,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,JACKSONVILLE,FL,322211820,,,U653PUNVD3W5,U653PUNVD3W5,SOUTHERN AIRE CONTRACTING  INC.,"SOUTHERN AIRE CONTRACTING, INC.",
GS04P16EXC7111,,AA01,0,DCA Definitive Contract,$0.00 ,12-Oct-16,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,JACKSONVILLE,FL,322211820,,,U653PUNVD3W5,U653PUNVD3W5,SOUTHERN AIRE CONTRACTING  INC.,"SOUTHERN AIRE CONTRACTING, INC.",
GS04P16EXC7111,,AA02,0,DCA Definitive Contract,$0.00 ,9-Jan-17,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,JACKSONVILLE,FL,322211820,,,U653PUNVD3W5,U653PUNVD3W5,SOUTHERN AIRE CONTRACTING  INC.,"SOUTHERN AIRE CONTRACTING, INC.",
GS04P16EXC7111,,AS05,0,DCA Definitive Contract,"$2,010.74 ",19-Sep-17,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,JACKSONVILLE,FL,322211820,,,U653PUNVD3W5,U653PUNVD3W5,SOUTHERN AIRE CONTRACTING  INC.,"SOUTHERN AIRE CONTRACTING, INC.",51XH0
GS04P16EXC7111,,PA03,0,DCA Definitive Contract,$0.00 ,26-Jan-17,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,JACKSONVILLE,FL,322211820,,,U653PUNVD3W5,U653PUNVD3W5,SOUTHERN AIRE CONTRACTING  INC.,"SOUTHERN AIRE CONTRACTING, INC.",
GS04P16EXC7111,,PS04,0,DCA Definitive Contract,"$3,085.23 ",6-Apr-17,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,JACKSONVILLE,FL,322211820,,,U653PUNVD3W5,U653PUNVD3W5,SOUTHERN AIRE CONTRACTING  INC.,"SOUTHERN AIRE CONTRACTING, INC.",51XH0
GS04P16EXC7162,,0,0,DCA Definitive Contract,"$3,677.00 ",15-Sep-16,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,THOMASVILLE,GA,317927852,,,CJ6JQCQH9BZ6,CJ6JQCQH9BZ6,ONVICO INC,ONVICO INC,
GS04P16EXC7169,,0,0,DCA Definitive Contract,"$54,021.00 ",22-Sep-16,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,PENSACOLA,FL,325020000,,,QDCDAMJ2GCP3,QDCDAMJ2GCP3,WIND CLAN CONSTRUCTION COMPANY  INC.,"WIND CLAN CONSTRUCTION COMPANY, INC.",
GS04P16RRC7022,,0,0,DCA Definitive Contract,"$24,300.00 ",11-May-16,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,ATLANTA,GA,303114873,,,TSDRK2ZNXAP9,TSDRK2ZNXAP9,A BUDGET LOCK & DOOR INC,"A BUDGET SOLUTIONS, INC.",
GS04P16RRC7022,,AS01,0,DCA Definitive Contract,$0.00 ,30-Jun-16,,4740,PUBLIC BUILDINGS SERVICE,PBS R4 SOUTHERN BRANCH,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,ATLANTA,GA,303114873,,,TSDRK2ZNXAP9,TSDRK2ZNXAP9,A BUDGET LOCK & DOOR INC,"A BUDGET SOLUTIONS, INC.",
GS05P13SCC0020,,0,0,DCA Definitive Contract,"$151,440.00 ",19-Jun-13,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,812930,PARKING LOTS AND GARAGES,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0020,,PA02,0,DCA Definitive Contract,$0.00 ,20-Jun-13,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,812930,PARKING LOTS AND GARAGES,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0020,,PS03,0,DCA Definitive Contract,"($3,680.00)",12-Sep-13,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,812930,PARKING LOTS AND GARAGES,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0020,,PS04,0,DCA Definitive Contract,"$3,565.00 ",27-Sep-13,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,812930,PARKING LOTS AND GARAGES,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0069,,0,0,DCA Definitive Contract,"$222,740.00 ",19-Dec-13,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0069,,PS01,0,DCA Definitive Contract,"$58,880.00 ",18-Apr-14,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0069,,PS02,0,DCA Definitive Contract,"$5,260.00 ",3-Jun-14,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0069,,PS03,0,DCA Definitive Contract,"$3,600.00 ",26-Jun-14,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS05P13SCC0069,,PS04,0,DCA Definitive Contract,"$2,340.00 ",1-Jul-14,,4740,PUBLIC BUILDINGS SERVICE,ACQUISITION MANAGEMENT DIVISION,S,Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,SAINT CHARLES,IL,601741773,,,H6NCGN7ZV897,H6NCGN7ZV897,J & B BUILDERS INC,J & B BUILDERS INC,
GS06P15GXD0007,,0,0,IDC Indefinite Delivery Contract,"$375,204.06 ",11-Jun-15,,4740,PUBLIC BUILDINGS SERVICE,GSA/PUBLIC BUILDINGS SERVICE,S,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,561720,JANITORIAL SERVICES,RICHMOND,VA,232245412,,,ZXKEJSZNMDU7,ZXKEJSZNMDU7,KLEANE KARE TEAM  INC.  THE,"KLEANE KARE TEAM, INC., THE",
